Date,0
2010-04-01,0.00020088096502720958
2010-04-05,0.001179926397781592
2010-04-06,-6.922785740324508e-05
2010-04-07,0.0013116571072878847
2010-04-08,-0.0007292282666863815
2010-04-09,-0.0004609194148693877
2010-04-12,-0.002555166425348569
2010-04-13,0.0032199629663848344
2010-04-14,-0.00656139479903682
2010-04-15,-0.004131346442691992
2010-04-16,9.52989758739575e-05
2010-04-19,-0.004320778243801474
2010-04-20,-0.0002464604432785211
2010-04-21,0.0011878403710144933
2010-04-22,-0.003810715430628307
2010-04-23,0.0014974846355411148
2010-04-26,0.0030315210182794636
2010-04-27,0.004836600980041791
2010-04-28,-0.00025860919016388
2010-04-29,0.001387027739414524
2010-04-30,-0.0038729041320301736
2010-05-03,0.0003384318032592826
2010-05-04,-0.0012841970198239393
2010-05-05,0.0013792892021604335
2010-05-06,0.0019180549670667246
2010-05-07,0.003497398572314683
2010-05-10,0.0035119584815654836
2010-05-11,-0.0019254054410090668
2010-05-12,0.0020864008845882277
2010-05-13,0.002341365053940524
2010-05-14,-0.0002657573439345639
2010-05-17,-0.001270511915706824
2010-05-18,-0.0009176578349520304
2010-05-19,0.00038961841659390997
2010-05-20,0.00136476291193211
2010-05-21,0.0013611369669740362
2010-05-24,0.0022285067061813676
2010-05-25,-0.000493174699082992
2010-05-26,0.004054164322538325
2010-05-27,-0.0008958499171522302
2010-05-28,-0.0011062058454470957
2010-06-01,-3.313198380414453e-05
2010-06-02,0.0011836289685811015
2010-06-03,-0.0026432421808307853
2010-06-04,-0.0018235757436200796
2010-06-07,0.0021076941216634604
2010-06-08,0.0007569407481312169
2010-06-09,0.0002372741315166847
2010-06-10,-0.0009810202831329585
2010-06-11,-0.00014130541804259792
2010-06-14,0.0008939792609421004
2010-06-15,-0.00019362046748067942
2010-06-16,0.0015426942643820365
2010-06-17,-0.0029748544273801632
2010-06-18,0.003936252001983172
2010-06-21,0.001926166503136534
2010-06-22,0.0015126381319260271
2010-06-23,0.0010839803616988358
2010-06-24,-0.001914502184586886
2010-06-25,0.00020576860273546164
2010-06-28,0.0009818566798132486
2010-06-29,0.0010144751766564142
2010-06-30,-2.411495443397499e-05
2010-07-01,0.002938934487188978
2010-07-02,-0.0016259767753320224
2010-07-06,-0.0016508636396514952
2010-07-07,-0.0007998994113923878
2010-07-08,-0.0036541376746114405
2010-07-09,0.0005233527349633926
2010-07-12,0.002889866490204186
2010-07-13,0.00042842388786640804
2010-07-14,-0.0013311997574084094
2010-07-15,-0.0019294259055023756
2010-07-16,0.00047169496308954294
2010-07-19,-0.00023229021047796385
2010-07-20,0.0006359960642887969
2010-07-21,0.0013943779773249924
2010-07-22,-0.0038648595831867476
2010-07-23,0.0029440026350420743
2010-07-26,-0.00045781053888887353
2010-07-27,-0.00219568444690804
2010-07-28,-0.0011895463017608725
2010-07-29,-0.003282524739475677
2010-07-30,0.0021028670162361075
2010-08-02,-0.0023668892408715866
2010-08-03,-0.0055169579886978504
2010-08-04,-0.0055043040758395445
2010-08-05,-0.0012338020220449132
2010-08-06,0.00023626233895501867
2010-08-09,-3.270098408720098e-05
2010-08-10,-0.0025375152795897313
2010-08-11,-0.00026956420285796233
2010-08-12,0.0032159439590356688
